;"Propriété";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGLex";"table";"V_1";"V_2";"V_2T";"V_3";"V_4";"V_5";"V_6";"V_7";"V_8";"V_9";"V_10";"V_11";"V_12";"V_13";"V_14";"V_15";"V_16";"V_18";"V_31H";"V_31R";"V_32A";"V_32D";"V_32C";"V_32CL";"V_32CV";"V_32H";"V_32NM";"V_32PL";"V_32R1";"V_32R2";"V_32R3";"V_32RA";"V_33";"V_34L0";"V_35L";"V_35LD";"V_35LR";"V_35LS";"V_35R";"V_35RR";"V_35S";"V_35ST";"V_36DT";"V_36R";"V_36S";"V_36SL";"V_37E";"V_37M1";"V_37M2";"V_37M3";"V_37M4";"V_37M5";"V_37M6";"V_38L";"V_38L0";"V_38L1";"V_38LD";"V_38LH";"V_38LHD";"V_38LHR";"V_38LHS";"V_38LR";"V_38LS";"V_38PL";"V_38R";"V_38RR";"V_39"
"D2";"N2 bénéficiaire";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"?";"?";"-";"-";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?"
"x";"N2 destination V N1";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 détrimentaire";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"?";"?";"-";"-";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?"
"x";"N2 être V-n";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"o";"?";"o";"-";"o";"o";"o";"o";"o";"o";"o";"?";"?"
"x";"N2 être V-n (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"o";"?";"o";"-";"o";"o";"o";"o";"o";"o";"o";"?";"?"
"x";"N2 être V-n, Sfx # E";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 être V-n, Sfx = E";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 lieu de destination de N0";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"O";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 lieu de destination de N1";"-";"-";"-";"?";"-";"-";"?";"-";"?";"?";"?";"?";"-";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"-";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"O";"-";"-";"?";"?";"?";"?";"?";"?";"o";"?";"+";"?";"+";"?";"?";"?";"-";"?";"-";"?";"?"
"D2";"N2 lieu source de N1";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"O";"-";"-";"-";"-";"-";"-";"-";"+";"?";"?";"?";"+";"?";"?";"+";"?";"+";"?";"-";"O";"?"
"D2";"N2 lieu statique de N1";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"+";"?";"?";"-";"?";"?"
"x";"N2 scénique être V-n";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"x";"N2 scénique être V-n (forme V-n)";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N2 V N1";"-";"-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"-";"-";"o";"?";"?-";"?-";"?-";"?-";"?-";"o";"?-";"?-";"?-";"o";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"o";"o";"?-";"o";"o";"o";"o";"o";"o";"?-";"?-";"?-";"o";"-";"o";"o";"o";"o";"?-";"?-";"o";"o";"o"
"D3";"N3 =: ce(ci+la)";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"-"
"D3";"N3 =: de V1-inf W";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-"
"D3";"N3 =: le fait Qu P";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-"
"D3";"N3 =: Nhum";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"-"
"D3";"N3 =: N-hum";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"-"
"D2";"N3 =: Npl obl";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D3";"N3 =: Qu Pind";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D3";"N3 =: Qu Psubj";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D3";"N3 =: V0-inf W";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-"
"D3";"N3 =: V1-inf W";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-"
"D3";"N3 =: V2-inf W";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"?";"o";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-"
"x";"N3 être V-n";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N3 être V-n (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N3 attache V N1";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D3";"N3 lieu de destination de N1";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"O";"?"
"C";"N actif V N0";"-";"-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"-";"o";"?-";"?";"?-";"?-";"?-";"?-";"o";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"?-"
"?";"Neg";"o";"-";"-";"-";"o";"o";"o";"o";"o";"o";"-";"o";"o";"-";"-";"-";"-";"-";"o";"o";"-";"-";"o";"-";"-";"o";"-";"o";"-";"o";"o";"-";"o";"-";"-";"-";"o";"o";"o";"o";"-";"o";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-"
"C";"où N0 V-il ?";"-";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"où N0 V-il N1 ?";"-";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"'P',V N0 à N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"par N4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"-";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"-"
"T";"Ppv =: en";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"o";"?";"o";"-";"?";"?";"o";"?";"o";"?";"?";"?";"?";"?";"?";"?-";"?-";"?";"?";"-";"-";"-";"-";"?";"?";"?";"o";"?";"?"
"Ppv";"Ppv =: en figé";"o";"o";"o";"-";"-";"o";"-";"o";"o";"-";"-";"-";"-";"-";"-";"o";"-";"-";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"o";"-";"o";"-";"-";"-";"o";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Ppv";"Ppv =: la figé";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Ppv =: le";"O";"-";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"-";"-";"o";"o";"o";"o";"o";"?+";"o";"?+";"?+";"?+";"?+";"o";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"o";"o";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"o";"o";"?+";"o"
"Ppv";"Ppv =: le figé";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-"
"Ppv";"Ppv =: les figé";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Ppv =: lui";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"Ppv";"Ppv =: Neg";"o";"-";"-";"-";"o";"o";"o";"o";"o";"o";"-";"o";"o";"-";"-";"-";"-";"-";"o";"o";"-";"-";"o";"-";"-";"o";"-";"o";"-";"o";"o";"-";"o";"-";"-";"-";"o";"o";"o";"o";"-";"o";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-"
"Ppv";"Ppv =: se figé";"o";"o";"o";"-";"-";"o";"o";"o";"o";"-";"-";"-";"-";"-";"o";"o";"o";"o";"o";"o";"-";"-";"o";"-";"-";"o";"o";"-";"-";"o";"o";"-";"o";"-";"o";"o";"o";"o";"o";"o";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-"
"T";"Ppv =: y";"O";"?+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"o";"o";"-";"-";"-";"-";"o";"?";"o";"-";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"-";"-";"-";"o";"o";"?";"o";"?";"?"
"Ppv";"Ppv =: y figé";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Prép N1 = Ppv";"o";"-";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N1 =: à Nq";"-";"-";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N1 =: dans Nq";"-";"-";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N1 =: de Nq";"-";"-";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"Prép N1 =: Prép ce Qu P = Qu P";"-";"-";"?";"?";"?";"?";"?";"o";"o";"?";"?";"-";"?";"-";"o";"o";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Prép N1 =: Prép Qu P = Ppv";"-";"-";"?";"?";"?";"?";"?";"o";"o";"?";"?";"?";"?";"?";"o";"o";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Prép N1hum = Ppv";"O";"-";"?";"?";"?";"o";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"o";"o";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"Prép N1-hum = Ppv";"O";"-";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"?";"Prép N2 = Prép là";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N2 =: à Nq";"-";"-";"-";"?";"-";"-";"?";"-";"?";"?";"o";"?";"-";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N2 =: dans Nq";"-";"-";"-";"?";"-";"-";"?";"-";"?";"?";"o";"?";"-";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"P";"Prép N2 =: de Nq";"-";"-";"-";"?";"-";"-";"?";"-";"?";"?";"o";"?";"-";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"Prép N2 =: Prép ce Qu P = Qu P";"-";"-";"?";"?";"?";"?";"?";"-";"-";"?";"?";"o";"?";"o";"-";"-";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"Prép N2 =: Prép Qu P = Ppv";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"o";"?";"?";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"Prép N2 N0 V N1";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
